series_id,title,date,value,units,frequency,publisher,verified,verified_against,why_not_verified,source_url
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2015-07-01,0.77,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2015-10-01,0.9,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2016-01-01,1.45,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2016-04-01,1.54,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2016-07-01,1.54,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2016-10-01,1.49,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2017-01-01,1.47,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2017-04-01,1.28,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2017-07-01,1.18,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2017-10-01,1.11,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2018-01-01,1.02,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2018-04-01,0.97,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2018-07-01,0.87,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2018-10-01,0.84,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2019-01-01,1.1,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2019-04-01,0.98,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2019-07-01,1.06,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2019-10-01,1.03,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2020-01-01,1.05,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2020-04-01,1.31,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2020-07-01,1.35,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2020-10-01,1.28,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2021-01-01,1.23,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2021-04-01,1.07,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2021-07-01,1.01,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2021-10-01,1.07,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2022-01-01,0.98,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2022-04-01,0.96,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2022-07-01,1.04,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2022-10-01,0.91,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2023-01-01,0.9,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2023-04-01,0.94,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2023-07-01,0.9,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2023-10-01,0.94,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2024-01-01,1.03,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2024-04-01,1.06,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2024-07-01,1.09,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2024-10-01,1.19,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2025-01-01,1.17,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2025-04-01,1.18,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2025-07-01,1.25,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2025-10-01,1.26,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2026-01-01,1.25,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRBLT100S,"Delinquency Rate on C&I Loans, Top 100 Banks",2026-04-01,1.17,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1991-01-01,5.26,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1991-04-01,5.48,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1991-07-01,5.35,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1991-10-01,5.32,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1992-01-01,5.27,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1992-04-01,5.1,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1992-07-01,4.98,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1992-10-01,4.69,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1993-01-01,4.6,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1993-04-01,4.46,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1993-07-01,4.08,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1993-10-01,3.91,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1994-01-01,3.6,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1994-04-01,3.29,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1994-07-01,3.25,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1994-10-01,3.29,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1995-01-01,3.48,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1995-04-01,3.7,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1995-07-01,3.85,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1995-10-01,3.95,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1996-01-01,4.04,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1996-04-01,4.27,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1996-07-01,4.46,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1996-10-01,4.6,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1997-01-01,4.7,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1997-04-01,4.73,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1997-07-01,4.7,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1997-10-01,4.81,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1998-01-01,4.76,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1998-04-01,4.76,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1998-07-01,4.72,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1998-10-01,4.74,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1999-01-01,4.66,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1999-04-01,4.58,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1999-07-01,4.6,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",1999-10-01,4.55,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2000-01-01,4.43,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2000-04-01,4.51,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2000-07-01,4.53,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2000-10-01,4.57,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2001-01-01,4.81,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2001-04-01,4.94,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2001-07-01,5.0,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2001-10-01,4.69,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2002-01-01,4.94,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2002-04-01,4.78,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2002-07-01,4.89,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2002-10-01,4.84,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2003-01-01,4.68,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2003-04-01,4.53,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2003-07-01,4.24,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2003-10-01,4.43,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2004-01-01,4.21,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2004-04-01,4.15,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2004-07-01,4.07,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2004-10-01,4.03,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2005-01-01,3.7,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2005-04-01,3.67,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2005-07-01,3.9,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2005-10-01,3.54,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2006-01-01,3.86,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2006-04-01,4.13,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2006-07-01,4.12,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2006-10-01,3.95,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2007-01-01,3.98,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2007-04-01,4.02,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2007-07-01,4.41,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2007-10-01,4.6,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2008-01-01,4.77,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2008-04-01,4.9,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2008-07-01,4.8,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2008-10-01,5.64,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2009-01-01,6.51,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2009-04-01,6.77,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2009-07-01,6.49,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2009-10-01,6.33,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2010-01-01,5.78,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2010-04-01,5.1,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2010-07-01,4.58,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
DRCCLACBS,"Delinquency Rate on Credit Card Loans, All Commercial Banks",2010-10-01,4.14,percent,quarterly,Federal Reserve Board,yes,Federal Reserve Board charge-off / delinquency table,,https://www.federalreserve.gov/releases/chargeoff/
